"Beer_ID","Beer Name","Style","ABV","IBU","Ounces","Brew_ID","Brewery Name","City","State"
1778,"On the Count of 3 (2015)","Hefeweizen",0.07,42,16,293,"Baxter Brewing Company","Lewiston"," ME"
1209,"Summer Swelter","American Pale Wheat Ale",0.047,NA,12,293,"Baxter Brewing Company","Lewiston"," ME"
954,"Phantom Punch Winter Stout","Foreign / Export Stout",0.068,NA,12,293,"Baxter Brewing Company","Lewiston"," ME"
910,"Hayride Autumn Ale","Rye Beer",0.066,NA,12,293,"Baxter Brewing Company","Lewiston"," ME"
707,"Celsius Summer Ale (2012)","American Pale Wheat Ale",0.047,NA,12,293,"Baxter Brewing Company","Lewiston"," ME"
533,"Amber Road","American Amber / Red Ale",0.055,35,12,293,"Baxter Brewing Company","Lewiston"," ME"
183,"Pamola Xtra Pale Ale","American Pale Ale (APA)",0.049,28,12,293,"Baxter Brewing Company","Lewiston"," ME"
182,"Stowaway IPA","American IPA",0.069,69,12,293,"Baxter Brewing Company","Lewiston"," ME"
1854,"Blue Boots IPA","American IPA",0.069,NA,16,294,"Northampton Brewery","Northamtpon"," MA"
1850,"American India Red Ale","American Strong Ale",0.071,83,12,295,"Black Shirt Brewing Company","Denver"," CO"
1849,"American Red Porter","American Porter",0.071,45,12,295,"Black Shirt Brewing Company","Denver"," CO"
1848,"American Red Saison","Saison / Farmhouse Ale",0.078,34,12,295,"Black Shirt Brewing Company","Denver"," CO"
1847,"Colorado Red Ale","American Amber / Red Ale",0.066,44,12,295,"Black Shirt Brewing Company","Denver"," CO"
1846,"Wachusett Light IPA","American IPA",0.04,37,12,296,"Wachusett Brewing Company","Westminster"," MA"
1845,"Green Monsta IPA","American IPA",0.06,55,12,296,"Wachusett Brewing Company","Westminster"," MA"
1844,"Wachusett IPA","American IPA",0.056,50,12,296,"Wachusett Brewing Company","Westminster"," MA"
1843,"Strawberry White","Witbier",0.047,NA,12,296,"Wachusett Brewing Company","Westminster"," MA"
1418,"Larry Imperial IPA","American Double / Imperial IPA",0.085,85,12,296,"Wachusett Brewing Company","Westminster"," MA"
1038,"Wachusett Summer","American Pale Wheat Ale",0.047,NA,12,296,"Wachusett Brewing Company","Westminster"," MA"
1030,"Country Pale Ale","English Pale Ale",0.051,17,12,296,"Wachusett Brewing Company","Westminster"," MA"
1029,"Wachusett Light IPA (2013)","American IPA",0.04,37,12,296,"Wachusett Brewing Company","Westminster"," MA"
908,"Pumpkan","Pumpkin Ale",0.052,20,12,296,"Wachusett Brewing Company","Westminster"," MA"
619,"Wachusett Blueberry Ale","Fruit / Vegetable Beer",0.045,10,12,296,"Wachusett Brewing Company","Westminster"," MA"
618,"Green Monsta IPA","American IPA",0.06,55,12,296,"Wachusett Brewing Company","Westminster"," MA"
1838,"Hefe Lemon","Radler",0.049,30,12,297,"Widmer Brothers Brewing Company","Portland"," OR"
1837,"Hefe Black","Hefeweizen",0.049,30,12,297,"Widmer Brothers Brewing Company","Portland"," OR"
1836,"Widmer Brothers Hefeweizen","Hefeweizen",0.049,30,12,297,"Widmer Brothers Brewing Company","Portland"," OR"
1835,"Provision","Saison / Farmhouse Ale",0.042,25,12,298,"Hop Farm Brewing Company","Pittsburgh"," PA"
1834,"One Nut Brown","American Brown Ale",0.047,28,12,298,"Hop Farm Brewing Company","Pittsburgh"," PA"
1833,"Hop Farm IPA","American IPA",0.058,45,12,298,"Hop Farm Brewing Company","Pittsburgh"," PA"
1832,"Adam's Stout","American Stout",0.058,40,12,299,"Liquid Hero Brewery","York"," PA"
1688,"American Hero","American Amber / Red Ale",0.057,42,12,299,"Liquid Hero Brewery","York"," PA"
1687,"Schweet Ale","Fruit / Vegetable Beer",0.052,20,12,299,"Liquid Hero Brewery","York"," PA"
1686,"Irregardless IPA","American IPA",0.065,75,12,299,"Liquid Hero Brewery","York"," PA"
1831,"Our Legacy IPA","American IPA",0.065,60,12,300,"Matt Brewing Company","Utica"," NY"
1359,"Saranac Shandy","Shandy",0.042,NA,12,300,"Matt Brewing Company","Utica"," NY"
1135,"Our Legacy IPA","American IPA",0.065,60,16,300,"Matt Brewing Company","Utica"," NY"
960,"Saranac Golden Pilsener (2003)","German Pilsener",0.051,NA,12,300,"Matt Brewing Company","Utica"," NY"
959,"Saranac Adirondack Light (2002)","Light Lager",0.045,NA,12,300,"Matt Brewing Company","Utica"," NY"
958,"DAX Light (1998)","Light Lager",0.045,NA,12,300,"Matt Brewing Company","Utica"," NY"
957,"Saranac Traditional Lager (2000)","American Pale Lager",0.048,NA,12,300,"Matt Brewing Company","Utica"," NY"
956,"Pomegranate Wheat (2008)","Fruit / Vegetable Beer",0.047,NA,12,300,"Matt Brewing Company","Utica"," NY"
773,"Blueberry Blonde Ale","American Blonde Ale",0.05,12,12,300,"Matt Brewing Company","Utica"," NY"
686,"Saranac White IPA","American IPA",0.06,NA,12,300,"Matt Brewing Company","Utica"," NY"
453,"Saranac Summer Ale (2011)","American Pale Wheat Ale",0.047,NA,12,300,"Matt Brewing Company","Utica"," NY"
150,"Saranac Pale Ale (12 oz.)","English Pale Ale",0.055,NA,12,300,"Matt Brewing Company","Utica"," NY"
133,"Saranac Pale Ale (16 oz.)","English Pale Ale",0.055,NA,16,300,"Matt Brewing Company","Utica"," NY"
1830,"Porch Rocker","Radler",0.045,8,12,301,"Boston Beer Company","Boston"," MA"
1629,"Rebel IPA","American IPA",0.065,45,16,301,"Boston Beer Company","Boston"," MA"
1601,"Cold Snap","Witbier",0.055,NA,12,301,"Boston Beer Company","Boston"," MA"
1427,"Samuel Adams Winter Lager","Bock",0.056,NA,12,301,"Boston Beer Company","Boston"," MA"
1349,"Boston Lager","Vienna Lager",0.049,30,16,301,"Boston Beer Company","Boston"," MA"
1310,"Boston Lager","Vienna Lager",0.049,30,12,301,"Boston Beer Company","Boston"," MA"
1281,"Samuel Adams Octoberfest","Märzen / Oktoberfest",0.053,15,12,301,"Boston Beer Company","Boston"," MA"
1144,"Samuel Adams Summer Ale","American Pale Wheat Ale",0.053,7,12,301,"Boston Beer Company","Boston"," MA"
1143,"Boston Lager","Vienna Lager",0.049,30,12,301,"Boston Beer Company","Boston"," MA"
1828,"Hopsmith Pale Lager","American Pale Lager",0.06,NA,16,302,"Old Forge Brewing Company","Danville"," PA"
1487,"Falling Down Brown Ale","American Brown Ale",0.065,65,16,302,"Old Forge Brewing Company","Danville"," PA"
1486,"Resolution Rye Stout","American Stout",0.068,NA,16,302,"Old Forge Brewing Company","Danville"," PA"
1485,"Plowshare Porter","American Porter",0.055,NA,16,302,"Old Forge Brewing Company","Danville"," PA"
1394,"Old Forge Pumpkin Ale","Pumpkin Ale",0.046,20,16,302,"Old Forge Brewing Company","Danville"," PA"
1381,"Endless Sun Ale","American Pale Wheat Ale",0.045,NA,16,302,"Old Forge Brewing Company","Danville"," PA"
900,"Celestial Blonde Ale","American Blonde Ale",0.065,NA,16,302,"Old Forge Brewing Company","Danville"," PA"
891,"Overbite IPA","American IPA",0.075,NA,16,302,"Old Forge Brewing Company","Danville"," PA"
509,"T-Rail Pale Ale","American Pale Ale (APA)",0.055,NA,16,302,"Old Forge Brewing Company","Danville"," PA"
508,"Endless Summer Ale (2011)","American Pale Wheat Ale",0.048,NA,16,302,"Old Forge Brewing Company","Danville"," PA"
1826,"Squatters Full Suspension Pale Ale","American Pale Ale (APA)",0.04,NA,12,303,"Utah Brewers Cooperative","Salt Lake City"," UT"
1825,"Squatters Hop Rising Double IPA","American Double / Imperial IPA",0.09,75,12,303,"Utah Brewers Cooperative","Salt Lake City"," UT"
1824,"Devastator Double Bock","Doppelbock",0.08,NA,12,303,"Utah Brewers Cooperative","Salt Lake City"," UT"
1823,"Wasatch Ghostrider White IPA","American White IPA",0.06,NA,12,303,"Utah Brewers Cooperative","Salt Lake City"," UT"
1682,"Wasatch Ghostrider White IPA (2014)","American White IPA",0.06,NA,12,303,"Utah Brewers Cooperative","Salt Lake City"," UT"
1681,"Wasatch Apricot Hefeweizen","Fruit / Vegetable Beer",0.04,NA,12,303,"Utah Brewers Cooperative","Salt Lake City"," UT"
1680,"Squatters Hop Rising Double IPA (2014)","American Double / Imperial IPA",0.09,75,12,303,"Utah Brewers Cooperative","Salt Lake City"," UT"
1679,"Squatters Full Suspension Pale Ale","American Pale Ale (APA)",0.04,NA,12,303,"Utah Brewers Cooperative","Salt Lake City"," UT"
1813,"#9","Fruit / Vegetable Beer",0.051,20,16,304,"Magic Hat Brewing Company","South Burlington"," VT"
1113,"Elder Betty","Hefeweizen",0.055,13,12,304,"Magic Hat Brewing Company","South Burlington"," VT"
360,"#9","Fruit / Vegetable Beer",0.051,20,12,304,"Magic Hat Brewing Company","South Burlington"," VT"
1812,"Quarter Mile Double IPA","American Double / Imperial IPA",0.08,80,12,305,"Blue Hills Brewery","Canton"," MA"
1811,"Marblehead","American Amber / Red Ale",0.055,NA,16,306,"Night Shift Brewing","Everett"," MA"
1806,"Hoptopus Double IPA","American Double / Imperial IPA",0.088,108,16,307,"Beach Brewing Company","Virginia Beach"," VA"
1805,"Rodeo Rye Pale Ale","American Pale Ale (APA)",0.042,35,12,308,"Payette Brewing Company","Garden City"," ID"
1048,"Outlaw IPA","American IPA",0.062,65,12,308,"Payette Brewing Company","Garden City"," ID"
1043,"North Fork Lager","American Pale Lager",0.044,NA,12,308,"Payette Brewing Company","Garden City"," ID"
890,"Payette Pale Ale","American Pale Ale (APA)",0.048,35,12,308,"Payette Brewing Company","Garden City"," ID"
775,"Mutton Buster","American Brown Ale",0.055,25,12,308,"Payette Brewing Company","Garden City"," ID"
1802,"You're My Boy, Blue","Fruit / Vegetable Beer",0.05,NA,12,309,"Brew Bus Brewing","Tampa"," FL"
1801,"Last Stop IPA","American IPA",0.072,60,12,309,"Brew Bus Brewing","Tampa"," FL"
1800,"Rollin Dirty Red Ale","Irish Red Ale",0.05,21,12,309,"Brew Bus Brewing","Tampa"," FL"
1799,"Are Wheat There Yet?","American Pale Wheat Ale",0.055,28,12,309,"Brew Bus Brewing","Tampa"," FL"
1798,"Thanksgiving Ale","Kölsch",0.05,NA,12,310,"Sockeye Brewing Company","Boise"," ID"
1655,"Double Dagger Imperial IPA","American Double / Imperial IPA",0.092,NA,12,310,"Sockeye Brewing Company","Boise"," ID"
1596,"Dagger Falls IPA","American IPA",0.063,100,12,310,"Sockeye Brewing Company","Boise"," ID"
1595,"Dagger Falls IPA","American IPA",0.063,100,12,310,"Sockeye Brewing Company","Boise"," ID"
1482,"Socktoberfest","Märzen / Oktoberfest",0.06,NA,16,310,"Sockeye Brewing Company","Boise"," ID"
1447,"Hopnoxious Imperial IPA","American Double / Imperial IPA",0.079,NA,12,310,"Sockeye Brewing Company","Boise"," ID"
1425,"Barrel Aged Seven Devils Imperial Stout","American Double / Imperial Stout",0.099,NA,12,310,"Sockeye Brewing Company","Boise"," ID"
1424,"Boise Co-Op Two Score Ale","Saison / Farmhouse Ale",0.055,NA,16,310,"Sockeye Brewing Company","Boise"," ID"
1298,"Sockeye Belgian Style Summer Ale","Witbier",0.05,NA,16,310,"Sockeye Brewing Company","Boise"," ID"
1181,"Sockeye Maibock","Maibock / Helles Bock",0.064,NA,12,310,"Sockeye Brewing Company","Boise"," ID"
1160,"Old Devil's Tooth","American Barleywine",0.099,100,12,310,"Sockeye Brewing Company","Boise"," ID"
1152,"Galena Golden","American Blonde Ale",0.043,NA,12,310,"Sockeye Brewing Company","Boise"," ID"
1151,"Hell-Diver Pale Ale","American Pale Ale (APA)",0.052,32,12,310,"Sockeye Brewing Company","Boise"," ID"
1150,"Woolybugger Wheat","American Pale Wheat Ale",0.046,12,12,310,"Sockeye Brewing Company","Boise"," ID"
1076,"Power House Porter","American Porter",0.057,NA,12,310,"Sockeye Brewing Company","Boise"," ID"
995,"Winterfest","American Strong Ale",0.084,90,16,310,"Sockeye Brewing Company","Boise"," ID"
879,"Dagger Falls IPA","American IPA",0.063,100,12,310,"Sockeye Brewing Company","Boise"," ID"
1797,"Black Bay Milk Stout","Milk / Sweet Stout",0.05,NA,12,311,"Pine Street Brewery","San Francisco"," CA"
1437,"Atom Splitter Pale Ale","American Pale Ale (APA)",0.05,NA,12,311,"Pine Street Brewery","San Francisco"," CA"
1795,"Filthy Hoppin' IPA","American IPA",0.065,72,16,312,"Dirty Bucket Brewing Company","Woodinville"," WA"
1793,"Thunder Ann","American Pale Ale (APA)",0.055,37,12,313,"Jackalope Brewing Company","Nashville"," TN"
1792,"Iron Butt Red Ale","American Amber / Red Ale",0.058,39,12,314,"Slanted Rock Brewing Company","Meridian"," ID"
1609,"Initial Point India Pale Ale","American IPA",0.071,92,12,314,"Slanted Rock Brewing Company","Meridian"," ID"
1791,"Hot Date Ale","Chile Beer",0.06,20,16,315,"Piney River Brewing Company","Bucryus"," MO"
1540,"Masked Bandit IPA","American Black Ale",0.07,NA,16,315,"Piney River Brewing Company","Bucryus"," MO"
1491,"Sweet Potato Ale","Fruit / Vegetable Beer",0.06,24,16,315,"Piney River Brewing Company","Bucryus"," MO"
1335,"Float Trip Ale","American Blonde Ale",0.045,18,16,315,"Piney River Brewing Company","Bucryus"," MO"
847,"Old Tom Porter","American Porter",0.055,25,16,315,"Piney River Brewing Company","Bucryus"," MO"
846,"Black Walnut Wheat","American Dark Wheat Ale",0.045,18,16,315,"Piney River Brewing Company","Bucryus"," MO"
521,"McKinney Eddy Amber Ale","American Amber / Red Ale",0.055,20,16,315,"Piney River Brewing Company","Bucryus"," MO"
479,"Missouri Mule India Pale Ale","American IPA",0.07,70,16,315,"Piney River Brewing Company","Bucryus"," MO"
1789,"Lost River Blonde Ale","American Blonde Ale",0.049,NA,16,316,"Cutters Brewing Company","Avon"," IN"
1788,"Monon Wheat","Witbier",0.054,NA,16,316,"Cutters Brewing Company","Avon"," IN"
1787,"Floyd's Folly","Scottish Ale",0.08,NA,16,316,"Cutters Brewing Company","Avon"," IN"
1786,"Half Court IPA","American IPA",0.063,NA,16,316,"Cutters Brewing Company","Avon"," IN"
1784,"Appreciation Ale","American IPA",NA,NA,16,317,"Iron Hill Brewery & Restaurant","Wilmington"," DE"
1783,"Toughcats IPA","American IPA",0.072,NA,16,318,"Marshall Wharf Brewing Company","Belfast"," ME"
1717,"Tug Pale Ale","American Pale Ale (APA)",0.05,NA,16,318,"Marshall Wharf Brewing Company","Belfast"," ME"
1716,"Sexy Chaos","Russian Imperial Stout",0.099,NA,16,318,"Marshall Wharf Brewing Company","Belfast"," ME"
1516,"Ace Hole American Pale Ale","American Pale Ale (APA)",0.063,NA,16,318,"Marshall Wharf Brewing Company","Belfast"," ME"
725,"Cant Dog Imperial Pale Ale","American Double / Imperial IPA",0.097,NA,16,318,"Marshall Wharf Brewing Company","Belfast"," ME"
1776,"All Nighter Ale","Extra Special / Strong Bitter (ESB)",0.045,NA,12,319,"Banner Beer Company","Williamsburg"," MA"
1644,"Banner American Rye","Rye Beer",0.045,20,12,319,"Banner Beer Company","Williamsburg"," MA"
1643,"Banner American Ale","American Amber / Red Ale",0.035,45,12,319,"Banner Beer Company","Williamsburg"," MA"
1773,"12 Man Pale Ale","American Pale Ale (APA)",0.045,NA,12,320,"Dick's Brewing Company","Centralia"," WA"
1772,"Jacaranada Rye IPA","American IPA",0.067,60,16,321,"Claremont Craft Ales","Claremont"," CA"
1771,"Lil SIPA","American IPA",0.05,55,16,322,"Rivertown Brewing Company","Lockland"," OH"
1654,"Hop Bomber Rye Pale Ale","American Pale Ale (APA)",0.055,60,16,322,"Rivertown Brewing Company","Lockland"," OH"
1770,"Voodoo Love Child","Tripel",0.092,25,12,323,"Voodoo Brewery","Meadville"," PA"
1769,"White Magick of the Sun","Witbier",0.079,23,12,323,"Voodoo Brewery","Meadville"," PA"
1730,"Wynona's Big Brown Ale","American Brown Ale",0.075,31,12,323,"Voodoo Brewery","Meadville"," PA"
1729,"Gran Met","Belgian Strong Pale Ale",0.092,25,12,323,"Voodoo Brewery","Meadville"," PA"
1603,"Good Vibes IPA","American IPA",0.073,85,12,323,"Voodoo Brewery","Meadville"," PA"
1488,"Pilzilla","American Double / Imperial Pilsner",0.075,85,12,323,"Voodoo Brewery","Meadville"," PA"
1763,"Geary's Pale Ale","English Pale Ale",0.045,NA,12,324,"D.L. Geary Brewing Company","Portland"," ME"
1311,"Geary's Summer Ale","Kölsch",0.06,NA,12,324,"D.L. Geary Brewing Company","Portland"," ME"
1760,"GreyBeard™ IPA","American IPA",0.069,51,12,325,"Pisgah Brewing Company","Black Mountain"," NC"
1759,"Pisgah Pale Ale","American Pale Ale (APA)",0.057,31,12,325,"Pisgah Brewing Company","Black Mountain"," NC"
1758,"County Line IPA","American IPA",0.066,NA,12,326,"Neshaminy Creek Brewing Company","Croydon"," PA"
1757,"Trauger Pilsner","German Pilsener",0.048,NA,12,326,"Neshaminy Creek Brewing Company","Croydon"," PA"
1756,"When Helles Freezes Over","Munich Helles Lager",0.056,18,12,327,"Morgan Street Brewery","Saint Louis"," MO"
1617,"Morgan Street Oktoberfest","Märzen / Oktoberfest",0.049,24,12,327,"Morgan Street Brewery","Saint Louis"," MO"
1052,"Honey Wheat","American Pale Wheat Ale",0.047,14,12,327,"Morgan Street Brewery","Saint Louis"," MO"
1051,"Black Bear Dark Lager","Schwarzbier",0.046,24,12,327,"Morgan Street Brewery","Saint Louis"," MO"
1046,"Golden Pilsner","German Pilsener",0.05,35,12,327,"Morgan Street Brewery","Saint Louis"," MO"
1753,"Heyoka IPA","American IPA",0.07,NA,16,328,"Half Acre Beer Company","Chicago"," IL"
1448,"Guest Lager","American Double / Imperial Pilsner",0.08,NA,16,328,"Half Acre Beer Company","Chicago"," IL"
1134,"Pony Pilsner","German Pilsener",0.057,NA,16,328,"Half Acre Beer Company","Chicago"," IL"
1066,"Akari Shogun American Wheat Ale","American Pale Wheat Ale",0.055,NA,16,328,"Half Acre Beer Company","Chicago"," IL"
849,"Meat Wave","English India Pale Ale (IPA)",0.06,NA,16,328,"Half Acre Beer Company","Chicago"," IL"
352,"Over Ale","American Brown Ale",0.06,NA,16,328,"Half Acre Beer Company","Chicago"," IL"
149,"Gossamer Golden Ale","American Blonde Ale",0.042,NA,16,328,"Half Acre Beer Company","Chicago"," IL"
148,"Daisy Cutter Pale Ale","American Pale Ale (APA)",0.052,NA,16,328,"Half Acre Beer Company","Chicago"," IL"
1749,"Just IPA","American IPA",0.046,45,12,329,"The Just Beer Project","Burlington"," VT"
1748,"Bronx Summer Pale Ale","American Pale Ale (APA)",0.052,16,16,330,"The Bronx Brewery","Bronx"," NY"
1747,"Bronx Black Pale Ale","American Black Ale",0.057,46,16,330,"The Bronx Brewery","Bronx"," NY"
1037,"Bronx Pale Ale","American Pale Ale (APA)",0.063,50,16,330,"The Bronx Brewery","Bronx"," NY"
1746,"Dead Armadillo Amber Ale","American Amber / Red Ale",0.063,37,12,331,"Dead Armadillo Craft Brewing","Tulsa"," OK"
1744,"Farmer Ted's Cream Ale","Cream Ale",0.056,NA,12,332,"Catawba Brewing Company","Morganton"," NC"
1743,"Firewater India Pale Ale","American IPA",0.052,NA,12,332,"Catawba Brewing Company","Morganton"," NC"
1742,"White Zombie Ale","Witbier",0.047,NA,12,332,"Catawba Brewing Company","Morganton"," NC"
1719,"King Winterbolt Winter Ale","Winter Warmer",0.07,NA,12,332,"Catawba Brewing Company","Morganton"," NC"
638,"White Zombie Ale","Witbier",0.047,NA,12,332,"Catawba Brewing Company","Morganton"," NC"
507,"Firewater India Pale Ale","American IPA",0.052,NA,12,332,"Catawba Brewing Company","Morganton"," NC"
480,"Farmer Ted's Farmhouse Cream Ale","Cream Ale",0.056,NA,12,332,"Catawba Brewing Company","Morganton"," NC"
